lyric,Emotion
"""Nuff\' girl in it that\'s the way you roll skwody""",1
"""Nuff\' girl in it that\'s the way you roll out""",1
"""Bare skin teeth when we pose for the photos""",1
"""But still gon\' dread if we have to""",3
"""Cause if my bitches need me there well I\'m coming""",0
"""And if I ain\'t gotta wish it I\'m runnin\'""",0
"""I do it for \'em it ain\'t nothin\' skwody""",0
"""Let me see you brush your guns""",3
"""I\'m rollin\' ten girl up in that skwod""",1
"""That\'s what? That skwod""",1
"""That\'s the clan that\'s the posse""",1
멈춘 시간 속 잠든 너를 찾아가,0
아무리 막아도 결국 너의 곁인 걸,1
길고 긴 여행을 끝내 이젠 돌아가 너라는 집으로,0
지금 다시 Way back home,1
아무리 힘껏 닫아도 다시 열린 서랍 같아,2
하늘로 높이 날린 넌 자꾸 내게 되돌아와,1
힘들게 삼킨 이별도 다 그대로인 걸,5
수없이 떠난 길 위에서 난 너를 발견하고,0
비우려 했던 맘은 또 이렇게 너로 차올라,1
발걸음의 끝에 늘 니가 부딪혀,1
그만 그만 멈춘 시간 속 잠든 너를 찾아가,0
아무리 막아도 결국 너의 곁인 걸,1
길고 긴 여행을 끝내 이젠 돌아가 너라는 집으로,0
지금 다시 Way back home,1
조용히 잠든 방을 열어 기억을 꺼내 들어,0
부서진 시간 위에서 선명히 너는 떠올라,0
길 잃은 맘 속에 널 가둔 채 살아,4
그만 그만 멈춘 시간 속 잠든 너를 찾아가,0
아무리 막아도 결국 너의 곁인 걸,1
길고 긴 여행을 끝내 이젠 돌아가 너라는 집으로,0
지금 다시 Way back home,1
세상을 뒤집어 찾으려 해,3
오직 너로 완결된 이야기를,1
모든 걸 잃어도 난 너 하나면 돼,1
빛이 다 꺼진 여기 나를 안아줘,5
눈을 감으면 소리 없이 밀려와,2
이 마음 그 위로 넌 또 한 겹 쌓여가,1
내겐 그 누구도 아닌 니가 필요해,0
돌아와 내 곁에 그날까지,0
"""This party is illegal""",3
"""That\'s right Now",1
ass,1
ass,1
"""So keep calm and party on""",3
Soyez pret pour AronChupa et Albatraoz,1
"""C'est parti!""",1
In a big brown house,3
She called herself the hoe,1
With the money money flow,3
Yeah I like you bad girl,1
I like you girl,1
I like you bad girl,1
I like you girl girl girl girl girl,1
I like you bad girl,1
I like you girl,1
I like you bad girl,1
I like you girl,1
Yeah Up that funking hands,2
I like you bad girl,1
I like you girl,1
I like you bad girl,1
I like you girl,1
I like you bad girl,1
I like you girl,1
I like you bad girl,1
I like you girl,1
Yeah Up that fucking hands,2
"""절대적 룰을 지켜 내 손을 놓지 말아""",1
"""결속은 나의 무기 광야로 걸어가""",0
"""알아 네 Home ground 위협에 맞서서""",3
"""제껴라 제껴라 제껴라""",1
"""상상도 못한 Black out 유혹은 깊고 진해 (Too hot too hot)""",2
"""맞잡은 손을 놓쳐 난 절대 포기 못해""",1
"""저 너머의 문을 열어 Next Level""",0
"""널 결국엔 내가 부셔 Next Level""",3
"""KOSMO에 닿을 때까지 Next Level""",0
"""제껴라 제껴라 제껴라""",1
"""적대적인 고난과 슬픔은 널 더 Popping 진화시켜""",3
"""That\'s my naevis It\'s my naevis""",1
"""You lead",1
"""Work it work it work it out""",0
"""감당할 수 없는 절망도 내 믿음을 깨지 못해""",0
"""더 아픈 시련을 맞아도 난 잡은 손을 놓지 않을게""",3
"""Oh 절대로 뒤를 돌아보지 말아""",0
"""광야의 것 탐내지 말아""",3
"""약속이 깨지면 모두 걷잡을 수 없게 돼""",3
"""언제부턴가 불안해져 가는 신호 널 파괴하고 말 거야 (We want it)""",2
"""Come on Show me the way to KOSMO Yeah""",2
"""Black Mamba가 만들어낸 환각 퀘스트""",4
"""aespa",4
"ae를 분리시켜놓길 원해""",4
"""그래 중심을 잃고 목소리도 잃고""",1
"""비난받고 사람들과 멀어지는 착각 속에""",2
"ae 들을 불러봐""",3
"""aespa의 Next Level P.O.S를 열어봐""",2
"""이건 REAL WORLD 깨어났어""",2
"""결국 난 문을 열어 그 빛은 네겐 Fire (Too hot too hot)""",0
"""난 궁금해 미치겠어 이다음에 펼칠 Story Huh""",3
"""I\'m on the Next Level""",0
"""저 너머의 문을 열어 Next Level""",1
"""KOSMO에 닿을 때까지 Next Level""",1
"""제껴라 제껴라 제껴라""",0
"""I\'m on the Next Level""",3
"""더 강해져 자유롭게 Next Level""",1
You want a dose of this,1
"""It's K/DA uh""",1
"""I'm a goddess with a blade""",2
소리쳐봐 내 이름 잊지 못하게,2
Loud loud loud loud,2
I could take it to the top,2
절대 멈추지 못해 내가 끝내주는,2
Bad gal gal gal,2
And when I start to talk like that (like that),2
"""Oh you won't know how to react""",2
"""I'm a picture perfect face""",2
With that wild in my veins,2
You can hear it in my Growl growl growl growl,2
So keep your eyes on me now,2
무엇을 보든 좋아할 거야,1
닿을 수 없는 level,2
나와 대결 원한 널 확신해,2
We gotta it all in our hands now,1
"""So can you handle what we're all about""",1
"""We're so tough""",2
Not scared to show you up,2
Can you feel the rush now?,2
"""Ain't nobody bringing us Down down down""",2
They could try,3
"""But we're gonna wear the crown""",1
We go hard,2
Till we get it get it,2
We go hard,2
We so in it in it,2
We POP/STARS,1
Only winning winning now,1
"""Ain't nobody bringing us Down down down down""",2
Hey You ready for this?,2
언제든지 내 모습 Magic,2
단 한 번에 내가 잡어 절대 기죽지 않지 uh,2
Pow pow 네가 뭘 알아 견딜 수 없어,3
원해도 원하는 게 얼굴에 보여,1
"""I'm trouble and you're wanting it""",3
"""I'm so cold""",3
When I move that way,2
You gonna be so blown,2
"""I'm the realest in the game uh""",2
"""Say I'm on fire with a blade""",2
"""You're about to hear my name""",2
Ringing in your head like ohhh,2
So keep your eyes on me now,2
무엇을 보든 좋아할 거야,1
"""We're so tough""",2
Not scared to show you up,2
Can you feel the rush now?,2
"""Ain't nobody bringing us Down down down""",2
They could try,3
"""But we're gonna wear the crown""",1
We go hard,2
Till we get it get it,2
We go hard,2
We so in it in it,2
We POP/STARS,1
Only winning winning now,1
"""Ain't nobody bringing us Down down down down""",2
Oh oh we go hard,2
Oh oh we POP/STARS stars,1
"""Ain't nobody bringing us Down down down""",2
They could try,3
"""But we're gonna wear the crown""",1
We go hard,2
Till we get it get it,2
We go hard,2
We so in it in it,2
We POP/STARS,1
Only winning winning now,1
"""Ain't nobody bringing us Down down down down""",2
"""Let's get 'em Akali that girl Kali go grr""",1
"""Kali don't stop Kali don't skrr""",1
"""뜨거워 언제나 Don't get burnt""",1
넘쳐흘러 More than a buffet,1
"""난 죽여 주잖아 like I'm Buffy""",1
누가 감히 On my huffy,3
"""거 문 열지 마 That's a rough day""",3
"""I'm giving you more Cause I'm greater than""",1
필요 없대 너네들이 많은 돈들 Go get it go get it go get it the mission,0
Cause I got it different,1
You know I got it like Bomb bomb Blow your mind,1
You know I got it like Bomb bomb Blow your mind,1
Can you hear them screaming out your name?,1
"""I\'m always ready to take a life again""",3
"""Tell me who\'s gon\' save me from myself""",5
"""When this life is all I know""",5
"""Tell me who\'s gon\' save me from this hell""",5
"""Without you I\'m all alone""",4
"""Who gon\' pray for me? Take my pain for me? Save my soul for me?""",0
"""\'Cause I\'m alone you see""",4
"""If I\'m gon\' die for you""",1
"""If I\'m gon\' kill for you""",3
"""Then I\'ll spill this blood for you hey""",3
"""I fight the world""",3
"""I fight you""",3
"""I fight myself""",3
"""I fight God""",3
"""Just tell me how many burdens left""",3
"""I fight pain and hurricanes today I wept""",3
"""I\'m tryna fight back tears flood on my doorsteps""",3
"""Life a livin\' hell puddles of blood in the streets""",3
"""Shooters on top of the building government aid ain\'t relief""",3
"""Earthquake the body drop the ground breaks""",3
"""The poor run with smoke lungs and Scarface""",3
"""Who need a hero? (Hero)""",0
"""You need a hero look in the mirror there go your hero""",0
"""Who on the front lines at Ground Zero? (Hero)""",0
"""My heart don\'t skip a beat even when hard times bumps the needle""",1
"""Mass destruction and mass corruption""",3
"""The souls are sufferin\' men""",3
"""Clutchin\' on deaf ears again rapture is comin\'""",3
"""It\'s all prophecy and if I gotta be sacrificed for the greater good""",0
"""Then that\'s what it gotta be""",0
"""Just in case my faith go""",0
"""Just in case my faith go""",0
Put on your war paint,1
You are a brick tied to me thats dragging me down,5
"""Strike a match and I'll burn you to the ground""",3
We are the jack-o-lanterns in July,1
Setting fire to the sky,1
Here,1
here comes this rising tide,1
Silver clouds with grey linings,1
So we can take the world back from the heart-attacked,1
new thangs new thangs new thangs,1
"""Bass kick swingin' like I'm Bruce Lee""",2
Bruce Lee Bruce Lee Bruce Lee,1
Shimmy shimmy shimmy 불이 붙네 불이 붙네,2
이 무대 위로 뜰 땐 난 앞으로 찔러 좌우,1
Bruce Lee 날아다녀 하루 종일 Bruce Lee,2
어두운 어제가 오늘을 삼켜 버리기 전에,3
내 목소린 더 퍼져야 해 소리치면 돼,1
내겐 No more trauma Baby we go wild,2
One two seven squad 난 앞으로 질러 Pow 좌우로 내질러 Pow,1
난 앞으로 찔러 좌우 New thangs new thangs new thangs,1
우리가 어딜 가든 축제 들어 축배 Like my birthday,1
모두 감아 차올리지 높이 Where ma roof at 지붕이 우주에,1
(Na na na na na na) 난 앞으로 찔러 좌우 Bruce Lee 날아다녀 하루 종일 Bruce Lee,2
"""(Ya) Got that drip 흘러 넘쳐 Guts 잃어버린 겁 어디서든 Make it poppin'""",1
"""배배 꼬인 놈 Baby you just gotta watch 'Enter The Dragon'""",1
난 영화같이 걸음걸이마저 Martial Arts,1
Looking that everybody looking at me Cams Action Movie shh 쓰러뜨려 하나씩 (쉿) blows away,1
"""자비는 없지 Ruthless Droppin' the bomb on ma enemies""",3
"""And I'm gonna kick it like Bruce Lee""",2
수많은 날들의 같은 장면을 반복한 끝에 어제의 날 무너뜨리고,5
소리치면 돼 내겐 No more trauma Baby we go wild,2
끝이 안 보여도 가 난 앞으로 찔러 좌우 New thangs new thangs new thangs,1
(Na na na na na na) 난 앞으로 찔러 좌우 Bruce Lee 날아다녀 하루 종일 Bruce Lee,2
상상조차 할 수 없었던 아주 극적인 장면 그 깊은 곳에 눈앞에 펼쳐질 새로운 세상들,1
손안에 잡힐 듯 내 안으로 들어와 어둠 끝에 다시 난 새로 태어나,1
난 앞으로 찔러 좌우 New thangs new thangs new thangs,1
우리가 어딜 가든 축제 들어 축배 Like my birthday,1
(Eh eh eh eh eh eh) Shimmy shimmy shimmy 불이 훅,2
Shimmy shimmy shimmy 훅 높이 Where ma roof at 지붕이 우주에,1
(Na na na na na na) 난 앞으로 찔러 좌우 Bruce Lee 날아다녀 하루 종일 Bruce Lee,2
날아다녀 하루 종일 Bruce Lee,2
한 방 Puncher 다 휘청거려 해머 아웃 날려,3
뭘 망설여 네 셔플은 느려,3
더 바짝 붙어 언제 깰래,1
Wake up Gong이 울려 함성도 커져,1
내 피가 끓어 거칠게 없어,1
We the future and we are dreamerz,1
링은 뒤집히고 우린 꽤 제법 하지,1
Hot hot hot 자 더블 타임 스윙,1
내 귓속의 Gig 그 비트 위로 힛 찢겨진 데시빌,1
On the 32nd beat 한계 없는 Gain,1
My mix straight bang like Hot hot hot,1
또 Lick을 쏟아대 Styles make a fight,1
As loud as we can get 준비한 자가 차지해,1
We got the championship,1
거칠었던 라운드 난 다음을 준비해,3
메말랐던 너의 영혼 적셔 줄 나이기에,0
매 순간 처음인 듯 일어날 나이길,2
"""Hey We Ballin' We fight together""",1
That punch 날리고 더 뛰고 소리쳐 Babe,1
가슴은 뜨거워 Yeah yeah,1
"""Hey We Ballin' 전부를 바꿀 파이터""",1
내 세상으로 와 우리가 누구야 Babe,1
"""hey we ballin' 혼자만의 소우주""",2
그 안의 긴 긴 싸움 달리고 또 달려도,2
멀어 보인 그 출구 너의 신호 느꼈지,0
나만 빛을 본거지 풀려지는 그 비밀,2
너만이 나의 Exit Ha ha ha,0
쏟아진 환희 난 숨 몰아쉬어 눈 똑바로 떠,1
대세는 정해져 우리가 다 날려 Punch,1
거칠었던 라운드 난 다음을 준비해,3
매 순간 처음인 듯 일어날 나이길,2
"""Hey We Ballin' We fight together""",1
That punch 날리고 이 빛 아래 꿈꾸는 듯해,1
뜨거움이 멈추지 않기를 더 원해,1
One more time one more time 큰 세계로 끝없이 달려가,2
후회 없이 난 싸워볼래 My show goes on,1
"""Hey We Ballin' Hey We Ballin' Hey We Ballin'""",1
We fight together That punch 날리고 더 뛰고 소리쳐 Babe,1
가슴은 뜨거워 Yeah yeah,1
"""Hey We Ballin' 전부를 바꿀 파이터""",1
내 세상으로 와 우리가 누구야 Babe,1
"""hey we ballin'""",2
"""Throw your fears on the funeral pyre""",3
"""Throw your passion""",1
"""To the wind when the storm breaks""",1
"""Mother sister father brother""",0
"""Step into the light and""",1
"""Start a tiny riot""",1
"""Stop being so goddamn quiet""",3
"""Got a spark in your heart so strike it""",1
"""Crush your way up here""",1
"""Turn the pouring rain to a tidal wave""",1
"""And fight it""",1
"""Got something inside don\'t hide it""",1
"""Like dynamite ignitin\'""",1
"""Crush your way up here""",1
"""Turn the pouring rain to the wave""",1
"""Of a tiny riot""",1
"""Take the music learn to use it""",1
"""Turn it up \'til your speakers blow fuses""",1
"""Learn the rhythm but never lose it""",1
"""Start a tiny riot""",1
"""Stop being so goddamn quiet""",3
"""Got a spark in your heart so strike it""",1
"""Crush your way up here""",1
"""Turn the pouring rain to a tidal wave""",1
"""And fight it""",1
"""Got something inside don\'t hide it""",1
"""Like dynamite igniting""",1
"""Crush your way up here""",1
"""Turn the pouring rain to the wave""",1
"""Of a tiny riot""",1
"""If you\'re drifting out to sea""",4
"""You can just hold on to me""",0
"""We\'ll make it to the other side""",0
"""And start a tiny riot""",1
"""Stop being so goddamn quiet""",3
"""Got a spark in your heart so strike it""",1
"""Crush your way up here""",1
"""Turn the pouring rain to a tidal wave""",1
"""And fight it""",1
"""Got something inside don\'t hide it""",1
"""Like dynamite ignitin\'""",1
"""Crush your way up here""",1
"""Turn the pouring rain to the wave""",1
"""Of a tiny riot""",1
The sun is in the east,1
Calling out the beast,3
The tiger underneath,3
Starting to believe,1
The world is at my feet,1
"""I'm ready for the feast""",1
"""It's all within my reach""",1
"""I'm going all the way""",2
"""I'm going yeah my blood is rebel""",2
"""I'm going to another level""",2
To another level,2
To another level,2
