diary,emotion
내가 바로 빠르게 나았으면 좋겠다고 생각하는 것 같다.,3
폐렴에 걸려서 입원을 했다. 손등에 주사를 맞았다. 주사를 맞을 때 처음엔 안 아플것 같았지만 눈물이 저절로 났다. 그런데 실제로 맞아보니 안아팠다. 난 용기가 없는 것 같았지만 엄마는 3번씩이나 주사를 맞아서 씩씩하다고 하셨다.,3
시간이 지나면 나아지겠지했던것도 그냥 내 상상에 불과했다.,3
싸늘한 눈빛들로 가득한 9월의 가을.,3
재수 안 할거다.. 죽어도 안 할거다... 내 의지로는 하고 싶어도 못함. 남은건 학종밖에 없다.. 솔직히 말해서 도당동이나 원종동애들이랑 같은 수준이면 몰라도 아래학교로 가게되면 ㅈㄴ 빡칠거같음. 미안한데 대학은 진짜 잘 가야 겠다.. 수능은 죽어도 자신없다.. 재수생들은 둘_치고 교육과정을 무슨 샤프심 갈듯이 바꿔버려서 재수도 못함... 아니 너무 불리함... 진짜 02년생들 교육과정 벼락도 모자라서 코로나 벼락까지 맞음 이게 뭔일이다냐.....  코로나 빨리 해결 되면 좋겠다 학원 쉬는건 좋았는데 보충 생각하니 눈앞이 캄캄해짐... 이거 다 쓰고 미적분 공부하러 가야지.. 진짜 피눈물난다 삼각함수 좀 가만히 냅두세요 왜 자꾸 미분하고 적분하고 나누는 건데;,3
퇴근하고싶다,3
이 만화카페는 맛있는 집은 아닌 것 같다.,3
"목요일. 아무 학원없는 그야말로 완벽한방학이다. 꿈을 꾸었는데 이상한 꿈이었다. 무서운걸 정말 싫어하는데 귀신의집을 가서 울면서 나오면서 일어났다. 그래서 기분이 별로 좋지 않았다. 어제 밤에 보던 웹툰을 정주행하고 다를날과 별 다를것 없이 유튜브를 보다 알리오올리오 파스타를 해서 언니와 먹고 다시 놀았다. 오늘은 언니가 친구와 함께 놀러나갔다. 평소였다면 언니가 점심 설거지를 하는데 언니가 없어서 내가해야하는 상황이었다.귀찮아서 6시에 해야지 하고 넘어갔다. 그러면서 시간가는 줄도 모르고 다시 유튜브를 보았다. 오늘따라 영상을 보아도 즐겁지 않았다. 평소였다면 혼자 방이 떠내려가는듯이 웃었을텐데말이다. 갑자기 떠올랐다. 언니가 나갈때 말했던 현관 앞 택배이다. 물이라고 했다. 집이니까 정말편하게 문앞 나가는것도 민망할정도였기 때문에 옷입기 귀찮아 그냥 잊어버렸다. 그리고 또 다시 영상을보기 시작했다. 회사를 갔던 엄마와 언니가 오는 소리가 들렸다. 저번에 내가 버릇없이 엄마가 왔는데도 나가보지 않아 좀 혼났던 적이 있어 엄청 반갑게 인사했다. 그런데 엄마가 문앞 물을 보고 좀 화가 많이 난것 같았다. 아무말없이 물을 배란다로 가져다 놨다. 좀 눈치가 보였는데 넘어갔다. 오늘은 아빠 생일기념저녁 외식을 하기로 했다. 6시 30분 이었던가? 아빠가 7시에 오는걸로 잡고준비를 하려고 했는데 엄마가 화를 내기 시작했다. ""넌 오늘 외식 나가는것도 몰랐니?""라며 짜증을 냈다. 그래서 ""7시에 오잖아 그때까지 준비할꺼야""그러더니 숙제를 마감못한걸 보더니 잔소리가 날라왔다.""하루종일 집에 있으면서 영상, 웹툰, 먹기만 했니?"" 등 평소와는 다른 더 짜증난 목소리로 얘기했다. 안그래도 꿈이 이상해서 기분이 별로 안좋았지만 싸우기 싫어서옷을입으면서 토를 달 지않고 듣기만했다. 한귀로 듣고 한귀로 흘렸는데 갑자기 ""어? 넌 치울줄 모르냐고!""라며 째려보고있는것이다. 왜 회사에서 받은 스트레스를 나한테 푸는건지 이해가 되지않아 대답을 하지 않고 옷을 의자에 걸으려 일어났다가 아빠가 왔다는 전화가 왔다. 빨리 준비는 해야겠고 혼나는 상황은 못나오고 난감했다. 계속해서 잔소리는 듣고 엄마가 빨리 나와!! 라고 화를 내고 끝이 났다. 정말 밖에나가기 싫었다. 하지만 아빠 생일이니까 망치고 싶지 않아 10초만에 양치를 끝내고 얼른나왔다. 그리고 차를 타고 외식을 했다...정말 갱년기인 엄마,아빠와 사춘기가 얼마 안지난 언니와 사는것은 정말 힘들다. 물론 내가 더속을 썩이긴 하지만;; 이 방학이 얼른 끝이나야 이런 싸움이 일어나지 않을것 같다. 코로나 빨리 없어지길..",3
그래서 난 감기에 걸렸다..,3
"엊그제 동생이 떡꼬치를 만들어줬다. 근데 실패했다. 왜냐하면, 고추장을 너무 많이 넣었기 때문이다. 그래서 완전 매웠다. 동생이 먹기 전에 맛없을거라고 말해줬다. 말 그대로였다. 진짜 양념장에 고추장만 넣은 듯 고추장맛만 났다. 새콤이 아닌 ‘어우~짜!’라는 말이 자동으로 나왔다. 그런데 먹다보니 적응해서 다 먹었다. 떡꼬치를 다 먹고 맛있어서 다음에도 해먹어야겠다고 다짐했다. 그래서 오늘 만들었다. 엄마는 주무신 깊은 밤, 나는 새벽에 일어나서 냉장고에 있는 떡을 물에 불렸다. 그리고 양념장을 만들 준비를 했다. 양념장을 만들기 위해서는 그릇,고추장,올리고당,설탕,다진 마늘,진간장,물,케찹이 필요했다. 먼저 후라이팬에 고추장과 올리고당,케찹,물을 모두 같은 비율로 한 숟가락씩 넣는다! 설탕과 다진 마늘,진간장은 모두 반숟가락만! 원래 그릇에 넣어도 되지만 나는 양념을 따뜻하게 만들기 위해 후라이팬에 넣고 조린다. 테두리에 거품이 올라오면 숟가락으로 저어주며 조린다. 뜨거워지면 그릇에 옮긴다. 그동안 불린 떡을 채에 옮겨 물기를 털어낸다. 아까　쓴 후라이팬을 닦아주고 그 위에 기름을 두른다. 열기가 올라오면 떡을 쏟는다. 떡을 뒤집개로 넒게 펴주며 골고루 익게 한다. 양념장을 저었을 때처럼 떡도 저어준다! 그럼 떡이 말랑말랑해진다. 떡이 노릇노릇해지면 ‘야호~다 됐다!’ 기뻐하면서 양념을 담은 그릇에 떡을 넣어준다! 숟가락이든 젓가락이든 양념과 떡이 친구가 되도록 잘 비벼준다. 그럼 떡꼬치 완성! 물론 이것들을 가지고 꼬치에 꽂으면 진짜 떡꼬치 완성이다. 그런데 우리 집은 나무꼬치가 없기 때문에 그냥 그릇에 넣고 먹었다. 그래도 충분히 맛있다. 나는 떡꼬치를 먹으면서 소설을 썼고 동생은 독서를 했다. 우리 학교 과제는 정말로 많다. 영단어 1000개 외우는 거부터 불가능이다. 너무 힘들다…. 그러나 내가 원해서 가는학교이기에 상관없었다! 는 무슨 이렇게 빡셀 줄 알았으면 다른 학교도 고려해봤을텐데. 암튼 떡꼬치는 정말 힘들었고 정말 잘 만들었고 맛있었다. 그리고 이 글을 쓰는 것도 정말 힘들었다. 1000자는 무시할 수 있던 것이 아니었다. 이만 줄인다!",3
"상대방의 배려 , 상처 따위는 무시한테  오롯이  나자신만 생각한 내가 미워진다 .",3
"그리고 옛날에는 일회용이 아니라 한 방을 닦으면 또 빨아서 다시 닦고, 그래서 너무 힘들었을거라는 생각이 들었다.",3
스낵컬쳐따위만 양산해내는 그런 능력과 직업만이 남았다.,3
너무 이른 시간이라 커피를 마시고 여행지를 찾았다. 여행 가이드북도 없고 언어도 소통이 안 되기 때문에 유심을 사려고 안내소에 있는 직원에게 물었다. 잘 모르겠다 하여 다른 직원에게 물었지만 영어가 전혀 통하지 않은 직원들과 소통하기가 쉽지 않았다. 결국 시내로 나가야 유심을 살 수 있다는 것이다. 하이난섬 관광지도를 구하려고 문의를 했는데 전혀 도움이 안 되는 지도 한 장을 주면서 이것이 전부란다. 기본적인 대화도 통하지 않아 많은 헛시간을 보냈다. 세계 제 1의 대국이 어찌하여 국내항공도 아닌 국제공항에 안내원조차도 영어를 말할 수 있는 직원이 없단 말인가? 정말 이해하기 어렵다. 관광객 유치를 위하여 무비자 입국 특혜까지 주면서 말이다.,3
내가 짜증 냈던 햄스터는 나를 닮았다. 지레 겁먹고 피하고 피해의식에 가까운 자기 책망과 우울한 표정하며 아무리 생각해도 꿈 속의 나보다도 나를 닮았다. 내가 징징거리며 속을 털어 놓았던 친구가 꿈 속 나 같이 짜증이 났으면 어쩌지. 이런 걱정 때문에 악몽처럼 기억에 남는걸까?,3
다음날 보건소에서 연락이 왔다 두근두근 문자를 보는 순간 “음성 판정”이라고 아 ~ 코로나 19의 공포에서 해방이 되었다 난 신천지 찬송가를 듣고 있는 어르신에 며칠을 공포의 두려움에서 어찌 할바를 몰라 했는데 확진자들은 얼마나 힘들까하는 생각에 어서 빨리 백신이 생기든지 코로나 19가 하루 속히 사라지기를 두 손 모아 기원해 본다.,3
하지만 작년에 휴학을 해서 공부를 했는데 내가 생각한것 만큼 나는 혼자공부하는게 쉽지 않았다.,3
마음이 급해져 B에게 전화를 걸었다. 전화는 받지 않았지만 답장이 왔다. 하지만 과제에 관한 답장이 아니었다. 시간이 점점 흐를수록 나는 마음이 조급해졌다. 그러다가 문득 B가 자신의 인스타그램에 누군가의 저격글을 올린것을 봤다. 나는 아니겠지 싶었던 게시글이 '나한테 하는 말인가?' 라는 생각이 들었다.,3
"괴로움에 잡혀 살 것 같아 성인이 된 지금에서야 끄적여본다. 18살, 고등학교 2학년",3
그러면 8살짜리 손주를 깨워서 7시 반에 밥 먹이기 시작하면서 전쟁이 시작된다,3
이러한 상상은 다 부질없는 일이라고...,3
소위 명문대라는 대학을 가기 위해서는 최소 2등급은 나와야한다. 상위 10%만이 우리나라에서는 대접 받는다.,3
그런데 내가 지금 삼수를 해도 연대에 갈 수 있을까. 그리고 어차피 같은 학과 지원할거면 그냥 지금 학교에 계속 머무르면서 학점이나 신경 쓰는 게 내 팔자에 맞지 않을까. 그런데도 나는 왜 계속 고민할까.,3
안하_ 스트레스를 받으면서도 하기 싫어서 안하는중.. 꾸웨에에에에에에엑,3
근데 요즘엔 자신이 없어. 아니 사실 전부터 그래. 어쩌면 처음부터 그랬을지도 모르겠다.,3
"공부라도 좀 해볼까.. 책상에 앉아 노트북을 펼쳤다. 젠장, 인강 플레이어가 재생이 안 된다. 갑자기 공부할 의욕이 바닥으로 추락했다. 내 변덕은 아무도 못 말려. 인강은 접자. 책장에 있는 수능특강을 꺼내 풀기 시작했다. 엊그제 중학교 입학했는데.. 벌써 수특을 풀고 있다. 난 아직 어른이 될 준비가 되지 않았는데 말이다. 하기 싫다. 졸업.",3
학교를 가고싶어서 안달이다. 진짜 며칠동안 밖에 단 한 번을,3
성장할 가능성이 있는 어린아이에게 그런 말을 했다는게 정말 치가떨리고 소름이 돋는다.,3
과제 +1,3
"""아... 무슨 말인지 하나도 모르겠다...""",3
"나는 적당히 공부해서 적당히 진로에 맞는 대학에 입학했다. 입학한 대학에 완벽하게 만족한 것은 아니지만 학과 줄 세우기를 했을 때 다섯 손가락 안에 드는 학교에 왔기 때문에 나름 잘 왔다고 생각하고 있었다. 사실 성적이 조금 못 미쳐 자율전공부에 합격했지만 추후 전망을 생각하면 괜찮다고 생각했다. 수강신청을 하고 캠퍼스 생활을 하게 될 거라고 기대했지만, 마침 퍼진 코로나19 때문에 집에서 사이버 강의를 듣게 됐다. 이동하지 않고 불편한 기숙사에서 생활하지 않을 수 있어서 좋았다. 그런데 집에만 있다 보니 유튜브나 인터넷 커뮤니티 따위에 자주 노출 되었고, 그런 곳에는 좋은 학교를 다니며 행복하게 생활하는 사람이 많았다. 처음에는 그런 사람들을 보는 것이 즐겁고 신기했지만 점차 나의 상황과 모습에 하나하나 대입하고 비교하기 시작했다. 자연스레 자존감이 낮아졌다. 서울에서 살고 싶었던, 원하는 학과에서 제일 높게 평가되는 학교에 진학하고 싶었던 작년의 내가, 그 때의 꿈이 생각나서 갑자기 반수가 하고 싶어졌다. 따지고 보면 국가 공무원이 될 나에게 학벌은 중요치 않지만 괜스레 학벌콤플렉스가 남아있는 것 같았다. 그래서 더 고민이 됐다. 좋지만은 않은 집안 사정에 내가 감히 반수를 해도 될지, 만약 성공한다 해도 서울에 올라가서 지불할 월세와 등록금이 원활히 해결될지, 바뀐 교육과정에 무모하게 도전하는 것은 아닌지 한참 생각을 했다. 수시로는 한참 못 미칠 성적에 정시로는 무던히 노력해야할 나였기에 다니고 있는 대학에서 학점을 챙기며 정시 공부를 할 수 있을지도 미지수였다. 지금 다니고 있는 대학은 내가 원하는 학과에 진학할 경우 특히 이 지역 근방에서는 꽤나 알아주기 때문에 선후배끼리 돈독해지기도 쉬웠다. 때문에 더 높은 곳을 올라가려다 두 마리 토끼를 다 놓치는 것은 아닌지 걱정이 된다. 물론 ‘빠른년생’ 이라는 나름의 혜택에 재수, 원하면 삼수까지도 문제가 없다고 느꼈지만 그 과정에서 겪을 좌절감과 패배감이 나를 조여 왔다. 어쩌면 2학년 때 원하는 학과를 선택해 빨리 공채 시험에 합격하는 것이 더 나을지도 모르겠다는 생각과 갈등하며 답답함과 함께 우울의 늪에 빠진 듯한 기분이 든다.",3
