lyric,Emotion
Telling me that I should give up,3
"""Girl don't tryna play with me""",3
"""All my life I have been fighting""",3
Bamboo sticks all in the jeep,3
이런 장난은 재미없어,3
"""Why don't you?""",3
난 행복에 인색해,3
또 믿겠어 믿겠어 잘해나갈거라 나는 믿겠어,3
"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
"""I'm up in my head a lot""",3
Road trip tough love,3
Never paid any mind to my mother or friends so I,3
이럼 나도 못 참아,3
지켜주지 못하고 끝내 보내야 했던 욕심이 날 아프게 만드는 걸,3
다쳐서 너무 하고 싶었어,3
너 요즘 너 별로야,3
Gotta go hard (Gotta go hard),3
지루해 널 기다리는건 시계초침 소리만 들려와,3
"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
그 순간을 놓친 죄로 또 길을 잃고 세월에 휩쓸려 헤매 다니는 어리석은 내가 있지,3
"""'Cause I'm cleanin' out my closet""",3
"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
당신의 쉴 자리를 뺏고,3
"""Way too much whiskey in my blood""",3
"now a nigga gotta shame you""",3
Pow pow 네가 뭘 알아 견딜 수 없어,3
아주 나를 말려 죽이세요,3
괜히 막 심술이 나서 자기 전엔 뭘 할지 뭐가 필요할지,3
"""This has taken me aback""",3
"""I've lied for you",3
"""Way too much whiskey in my blood""",3
죽을 만큼 힘들게 하고 있냐고,3
빠뿌빠,3
나 너랑 있음 행복해 기분이 좋아져 어떡해야 돼 eh eh,3
나쁜 건 몸에 바짝 달고 사는데,3
But you show up today just to ruin things,3
Breathe in and out Breathe in and O-ut and O _ O _ Out,3
그녀는 울면서 갔지만,3
No thanks 좀 삐뚤다고 자를 대니 Think about it,3
시끄러운 빈 수레 누가 날 찌질하다 비웃든 세상에 패자로 소개되든 나는 딱 이거뿐야,3
왜 아직도 너만 눈치 없게 굴어,3
나는 지금 여기에 살아있어 차는 숨을 내쉬며 살아있어,3
Gotta go hard (Gotta go hard),3
"""Dangerous thoughts but I was bright""",3
"""I will overcome""",3
나쁜 건 몸에 바짝 달고 사는데,3
"""But don\'t nobody want it But they\'re gonna get it anyway""",3
Breathe in and out Breathe in and O-ut and O _ O _ Out,3
지루해 널 기다리는건 시계초침 소리만 들려와,3
올 것 같던 좋던 일은 오지 않고,3
Head ah mash-up,3
그게 참 쉽지가 않아서,3
우리는 누가 먼저랄 것도 없이 이끌렸었고 또 그렇게 사랑했었다,3
"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
Fxxx that 입 달고 살아,3
"""I can't wait longer""",3
한다면 하는 놈 그게 나 싫은 건 싫다고 말할 줄도 알아야지,3
다소문내요,3
괜히 막 심술이 나서 자기 전엔 뭘 할지 뭐가 필요할지,3
to make you trust all my words and get betrayed,3
지루해 널 기다리는건 시계초침 소리만 들려와,3
"""I will live nothing like my past""",3
Bad Bad Bad Bet a bad bad girl,3
"""My heavy machinery so""",3
"""Survival Survival Survival""",3
"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
나는 지금 여기에 살아있어 차는 숨을 내쉬며 살아있어,3
"""Had to sit you down it\'s a time out""",3
또 믿겠어 믿겠어 잘해나갈거라 나는 믿겠어,3
"""You're lost to me ya""",3
나는 지금 여기에 살아있어 차는 숨을 내쉬며 살아있어,3
그댄 어떤가요 (말을 하기 전엔 생각 좀 하기를),3
"""Go call my chauffeur bitch 'Cause I don't like to drive""",3
한다면 하는 놈 그게 나 싫은 건 싫다고 말할 줄도 알아야지,3
"""일에 집중이 안 돼""",3
또 믿겠어 믿겠어 잘해나갈거라 나는 믿겠어,3
"""No it's nothing wrong with me""",3
"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
널 갖기엔 못생겼어,3
이럼 나도 못 참아,3
절대 넘지 말라고 그 누가 뭐라 하든 이미 밟아 버린걸요,3
"""Girl don't tryna play with me""",3
Who destroyed your life?,3
그 순간을 놓친 죄로 또 길을 잃고 세월에 휩쓸려 헤매 다니는 어리석은 내가 있지,3
to make you trust all my words and get betrayed,3
"""일에 집중이 안 돼""",3
"""I said I I I don't give a fuck""",3
But I guess that’s who I’m turning into,3
"""I don\'t want you thinking I\'m a cop out""",3
"""Don't touch me don't touch me""",3
"""Why don't you?""",3
맘대로 부려 uh,3
"""I chew",3
다 마음대로 안 돼 어쩌겠어 (됐어),3
이런 장난은 재미없어,3
"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
"""Can't keep a conversation""",3
Bamboo sticks all in the jeep,3
안돼,3
But you show up today just to ruin things,3
"microphone abuser""",3
빠뿌빠,3
"""Don't you say that I gotta get away blah blah oh""",3
올 것 같던 좋던 일은 오지 않고,3
"""Sorry young Jacques nose goin\' down""",3
혹시 내 생각에 힘겹진 않은지,3
"""Why don't you?""",3
"""I don't wanna talk about it anymore""",3
"I don't care if people stare""",3
지금 이 순간이 너무 힘들어,3
하나같이 외모 지상주의 망치로 뒤통수 한대 맞은 듯이 머릿속이 띵하고 어지러워,3
I said I I I I I I I I I gotta blow it up,3
"""Hands hair and words Are all over the place""",3
So maybe I just need to Break up with the thought of you yeah,3
살아있네 살아있어 전방 수류탄,3
"""I can't wait longer""",3
"""Why don't you say so""",3
"""They try to keep me down""",3
그녀는 울면서 갔지만,3
"""Dangerous thoughts but I was bright""",3
But I know them birds saw me,3
절대 넘지 말라고 그 누가 뭐라 하든 이미 밟아 버린걸요,3
자꾸만 망설여 지는것같아,3
계속 난 멈춰 있어,3
"""Don't you say that I gotta get away blah blah oh""",3
혹시 내 생각에 힘겹진 않은지,3
난 끝일까 봐 다신 못 볼까 봐,3
"""We are children of the streets""",3
깨버리기 싫어,3
"""Don't call me""",3
소리 지르는 것 또 내려진 결론 뒤에 남아,3
Gotta get a hold of it,3
혹시 내 생각에 힘겹진 않은지,3
"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
to make you trust all my words and get betrayed,3
Hello stuP I D 그 선 넘으면 정색이야,3
I blew up now everybody tryna sue me,3
"""And it\'s all out of tune""",3
고단한 오늘이 지나가도록,3
너만 빼고 다 아는데 너 그거 몰라,3
네가 가끔 불편하대,3
이젠 저 멀리 날 보는 네 모습 웃고 있는 날 원망하나 봐,3
끝이 안 보이는 선을 잡고 있어,3
가지가지 처치곤란한 밤,3
괜히 막 심술이 나서 자기 전엔 뭘 할지 뭐가 필요할지,3
"""If I dial your number Don\'t pick up the phone""",3
I I I gotta blow it up,3
피곤하니 쉬어야겠다며 짜증 섞인 말투로,3
Breathe in and out Breathe in and O-ut and O _ O _ Out,3
"""I'm up in my head a lot""",3
"""Nah haters can\'t relate""",3
"""이 밤이 또 지나면 나는 그게 너무 싫어""",3
You need to come up out the kitchen then,3
Lost the culture,3
"I don't care if people stare""",3
"""Can't keep a conversation""",3
I I I gotta blow it up,3
말해주려는데 파도 같았던 물살에 못 이겨 너를 놓쳐버릴까,3
넌 말 안 해도 다 알어 내가 원하는 답변,3
자꾸만 망설여 지는것같아,3
그녀는 울면서 갔지만,3
Bamboo sticks all in the jeep,3
"""This has taken me aback""",3
"""Killed my ego now I\'m snappin\' like it\'s \'09""",3
같은 말 하게 하지 마,3
넌 말 안 해도 다 알어 내가 원하는 답변,3
나는 매일 끝이 올까 봐 맘을 숨기죠,3
꾸 꿈 깨기 싫다고 꿈꿈꿈꿈꿈꿈꿈,3
제발 이 거친 파도가 날 집어 삼키지 않게,3
"""Survival Survival Survival""",3
Beep Stop it 거리 유지해,3
"""But I don't know how to""",3
Breathe in and out Breathe in and O-ut and O _ O _ Out,3
"""Don't call me""",3
소리 지르는 것 또 내려진 결론 뒤에 남아,3
올 것 같던 좋던 일은 오지 않고,3
절대 넘지 말라고 그 누가 뭐라 하든 이미 밟아 버린걸요,3
온종일 내 이름만 서치해 내 흔적들을 찾아 핥아 대,3
"""SMF don't test me here""",3
"""When I feel this fuckin' weak?""",3
"""You're lost to me ya""",3
Life a bitch,3
나쁜 건 몸에 바짝 달고 사는데,3
bang,3
벌써 몇 해 전 일이란 게 마음이 또 차가워져서,3
그런 날 왜 너는 못 이해해,3
If he wanted to he would,3
내게 왜 그러는데,3
당신의 쉴 자리를 뺏고,3
"""Go call my chauffeur bitch 'Cause I don't like to drive""",3
왜 이제야 나왔어,3
"""I will overcome""",3
"""I can't wait longer""",3
Planets we fight Through the heights,3
나는 매일 끝이 올까 봐 맘을 숨기죠,3
그런 말은 내게 묻지 말아줘,3
"""I ain't gonna rush it no lie""",3
잠들지 못하는 밤 일어나지 못하는 아침,3
"""Hopped in the range can't feel my face""",3
매일매일 자라는 사랑을 그녀에게 주는데도 받질 않으니,3
"""Lookin' higher than them airplane views Y'all getting fucked in your deals And they share that lube""",3
네가 언제 그랬냐 의아해 하겠지만,3
"""Way too much whiskey in my blood""",3
화요일도 성급해 보이지 안 그래,3
그런 날 왜 너는 못 이해해,3
진심이 아닌 모진 독설로 그리 서로를 아프게 했던 시절,3
생각이 너무 많아 밤에는 못 자고 있지,3
No thanks 좀 삐뚤다고 자를 대니 Think about it,3
"""이 밤이 또 지나면 나는 그게 너무 싫어""",3
왜 그렇게 한없이 얘길해,3
to make you trust all my words and get betrayed,3
Fuck a silver lining,3
괜찮아 눈물아 눈물아 제발 멈춰줘 자꾸 비처럼 내리고 내리고 내렸어,3
Chain breaker earth shaker rain maker,3
나 혼자선 할 수 있는 게 단 하나도 없어,3
"""Aren't you tired of same old""",3
나 혼자선 할 수 있는 게 단 하나도 없어,3
"""Don't you say that I gotta get away blah blah oh""",3
왜 아직도 너만 눈치 없게 굴어,3
나는 지금 여기에 살아있어 차는 숨을 내쉬며 살아있어,3
몇번을 말하려 했는데 (자꾸 입이) 떨어지지가 않아,3
"""Obliterating everything incinerate And renegade \'em""",3
어제 너는 나를 버렸어,3
깨버리기 싫어,3
Planets we fight Through the heights,3
"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
태가 달라진 건 아마 스트레스 때문인가?,3
"""Beg me for mercy Admit you were toxic""",3
Chain breaker earth shaker rain maker,3
Hello stuP I D 그 선 넘으면 정색이야,3
당신의 쉴 자리를 뺏고,3
"""You a bum bitch so If he broke tell him pava""",3
뭐가 그렇게 걱정이 되나요,3
"""이 밤이 또 지나면 나는 그게 너무 싫어""",3
"""I want them to hate u But that's not gonna happen 너는 좀 못생겨야 해결이 될것 같애""",3
아잇 작정하고 나와라,3
듣기 싫은 너의 투정도,3
더 내려갈 곳도 없는데 그만 내려가고 싶은데,3
"and I'm physically ill""",3
가지가지 처치곤란한 밤,3
No like that shxt in my suitcase,3
Life a bitch,3
또 믿겠어 믿겠어 잘해나갈거라 나는 믿겠어,3
"""You're all drunk in my kitchen""",3
나는 지금 여기에 살아있어 차는 숨을 내쉬며 살아있어,3
"""If I dial your number Don\'t pick up the phone""",3
이런 장난은 재미없어,3
말해주려는데 파도 같았던 물살에 못 이겨 너를 놓쳐버릴까,3
"all that's bullshit""",3
"""I said I I I don't give a fuck""",3
But when you look behind the curtains,3
같은 말 하게 하지 마,3
소리 지르는 것 또 내려진 결론 뒤에 남아,3
But you show up today just to ruin things,3
고단한 오늘이 지나가도록,3
그댄 어떤가요 (말을 하기 전엔 생각 좀 하기를),3
나는 매일 끝이 올까 봐 맘을 숨기죠,3
"""I don\'t know why 나는 너와 싸우기 싫어 조금 있다 전화해""",3
소리 지르는 것 또 내려진 결론 뒤에 남아,3
To my every weakness,3
"""If I dial your number Don\'t pick up the phone""",3
to make you trust all my words and get betrayed,3
"""Is that all I'm good for?""",3
차렷 경례 고갤 더 숙여야지 아님 선생님께 혼나 빨리,3
매일을 힘겹게 살고,3
"""'Why do these demons control you?'""",3
"""Baby when it's my time I want to die on the dance floor""",3
"""I ain't gonna rush it no lie""",3
죽을 만큼 힘들게 하고 있냐고,3
이렇게 나는 힘든데 넌 아무렇지 않은지,3
"""Cuz that\'s what you do""",3
Make up your mind,3
"""'Why do these demons control you?'""",3
"""My heavy machinery so""",3
"""Don't know what happened Pop pills do what you feel""",3
Fxxx that 입 달고 살아,3
"""Way too much whiskey in my blood""",3
다소문내요,3
생각이 너무 많아 밤에는 못 자고 있지,3
다 마음대로 안 돼 어쩌겠어 (됐어),3
ur just horny and fucked up at 2 am in the morning,3
All the things you said in my head,3
Gotta go hard (Gotta go hard),3
계속 난 멈춰 있어,3
"""난 매번 네 옆구리에 널 꼼짝 못 하게 해 풀로 붙혀달라구""",3
"""이 밤은 너무 위험해""",3
지루해 널 기다리는건 시계초침 소리만 들려와,3
소리 지르는 것 또 내려진 결론 뒤에 남아,3
"""Had to sit you down it\'s a time out""",3
안된다는 거 나도 알아,3
이러면 안 될 거 아는데 너 앞에만 서면 나락,3
"""Cut 'em all off like""",3
용감하게 씩씩하게 오늘의 당신을 버려봐요,3
그 인사가 날 다시 흔들지 않게 내가 마음껏 널 미워할 수 있게,3
"""I'm findin' it hard to be here sincerely""",3
"""This party is illegal""",3
어질러진 나의 길 쉽게 걸을 수도 없는 걸,3
모든 게 돈 세상 원 안에 갇힌 너,3
"""I will overcome""",3
제발 이 거친 파도가 날 집어 삼키지 않게,3
"""I'm findin' it hard to be here sincerely""",3
I want to die on the dance floor,3
"""I'm just running from the violence""",3
"""I don\'t want you thinking I\'m a cop out""",3
To my every weakness,3
Life a bitch,3
"""This party is illegal""",3
왜 아직도 너만 눈치 없게 굴어,3
Never paid any mind to my mother or friends so I,3
Feeling the pressure,3
"""Not seein' people who have been mean to me""",3
내가 훨씬 더 잘해줄 거란 걸 알면서도 왜 그래 그래 그래,3
깨버리기 싫어,3
"""Well I came to kill off my nemesis""",3
